"date","group","mean","max","min","sd","cv","n","method","category","site","length"
2010-06-17,NA,18.5629166666667,19.18,17.99,0.410919166507853,2.21365625826322,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-18,NA,18.6480208333333,19.08,18.11,0.339828500993839,1.82233012302515,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-19,NA,18.2497916666667,18.77,17.68,0.345664818381429,1.89407542121584,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-20,NA,18.3275,18.94,17.7,0.435556510322381,2.37651894869667,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-21,NA,18.7694791666667,19.39,18.2,0.428994834447288,2.28559796805206,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-22,NA,19.3034375,20.03,18.58,0.519345393893019,2.69042958744016,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-23,NA,19.9246875,20.63,19.18,0.485453565723524,2.43644255762367,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-24,NA,20.0532291666667,20.48,19.56,0.298563207771969,1.48885351725922,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-25,NA,20.0384375,20.53,19.58,0.357836564060952,1.78575083042753,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-26,NA,20.4861458333333,20.98,20.08,0.357009125024666,1.74268565658539,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-27,NA,20.9940625,21.6,20.56,0.398628116168441,1.89876597808757,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-28,NA,21.65125,22.15,21.22,0.351092280566925,1.62157972665285,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-29,NA,21.8461458333333,22.15,21.51,0.225310871985991,1.03135296131827,96,"ybfmp_logger","data","shw_harbor",NA
2010-06-30,NA,21.6195833333333,22.08,21.34,0.182265951820362,0.843059503091078,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-01,NA,21.2457291666667,21.68,20.82,0.274332663180525,1.29123675176532,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-02,NA,21.135,21.44,20.82,0.207997975698651,0.984139937064828,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-03,NA,21.0757291666667,21.29,20.82,0.161901495664016,0.768189296719941,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-04,NA,21.2167708333333,21.53,20.91,0.205853779437668,0.970240858303726,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-05,NA,21.213125,21.53,20.87,0.196508001711997,0.92635102895965,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-06,NA,20.9991666666667,21.25,20.67,0.175749023605383,0.836933324046429,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-07,NA,20.8583333333333,21.18,20.51,0.198073174499073,0.94961170355129,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-08,NA,20.8413541666667,21.08,20.58,0.160529517152432,0.770245137953562,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-09,NA,20.9204166666667,21.18,20.7,0.166176296154141,0.794325939114378,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-10,NA,21.2263541666667,21.53,21.01,0.198992831352853,0.937480029732784,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-11,NA,21.4672916666667,21.65,21.27,0.113346039019471,0.527994126038121,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-12,NA,21.4726041666667,21.63,21.27,0.0887010922814924,0.413089588915297,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-13,NA,21.1485416666667,21.39,20.89,0.162234263151625,0.767117968267907,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-14,NA,21.1929166666667,21.44,20.96,0.159867818206935,0.754345523655003,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-15,NA,21.5408333333333,21.82,21.27,0.206186765957809,0.95719029420624,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-16,NA,21.9345833333333,22.3,21.65,0.253596931189579,1.15615112143113,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-17,NA,22.099375,22.39,21.82,0.201310509046676,0.910933042435252,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-18,NA,22.0769791666667,22.35,21.72,0.219804313887396,0.995626766814508,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-19,NA,22.1167708333333,22.37,21.82,0.182090173102095,0.823312654791618,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-20,NA,21.8952083333333,22.15,21.65,0.140255249768839,0.640575086720293,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-21,NA,21.45625,21.8,21.25,0.140467265338152,0.654668291701264,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-22,NA,21.0728125,21.27,20.79,0.157156999107329,0.745780844903018,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-23,NA,20.9395833333333,21.25,20.53,0.236616130013269,1.12999445235667,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-24,NA,21.0607291666667,21.44,20.67,0.267007765673256,1.26779924645656,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-25,NA,21.1467708333333,21.46,20.77,0.233055199206525,1.10208410089338,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-26,NA,21.0101041666667,21.27,20.7,0.178641038437519,0.850262507127116,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-27,NA,20.6820833333333,20.98,20.44,0.165954443125161,0.802406800371471,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-28,NA,20.5733333333333,20.94,20.17,0.259069861200519,1.25925078354108,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-29,NA,20.6594791666667,21.06,20.29,0.256861092059571,1.24330865259182,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-30,NA,20.7770833333333,21.15,20.39,0.270807434659144,1.30339485246555,96,"ybfmp_logger","data","shw_harbor",NA
2010-07-31,NA,20.87,21.2,20.48,0.25265328854089,1.2106051199851,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-01,NA,20.9957291666667,21.44,20.58,0.297447898283014,1.41670668316321,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-02,NA,20.9995833333333,21.37,20.65,0.25042665347748,1.19253153504227,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-03,NA,21.0907291666667,21.51,20.7,0.295948945780809,1.40321817914455,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-04,NA,21.186875,21.53,20.87,0.221270553609686,1.04437560333785,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-05,NA,20.9552083333333,21.25,20.63,0.209867021388942,1.00150291063968,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-06,NA,20.9025,21.32,20.51,0.285852372646036,1.36755111898594,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-07,NA,20.9111458333333,21.32,20.53,0.276248819160769,1.32106017222842,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-08,NA,20.8916666666667,21.27,20.6,0.230398586740305,1.10282530549807,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-09,NA,20.7910416666667,21.22,20.41,0.276966572813652,1.33214380142242,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-10,NA,20.7891666666667,21.18,20.44,0.253898722729179,1.2213030315269,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-11,NA,20.6402083333333,21.03,20.29,0.236589714447725,1.14625642642201,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-12,NA,20.6801041666667,21.22,20.2,0.365267010603323,1.76627258576424,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-13,NA,20.9745833333333,21.49,20.6,0.308227245855585,1.4695273844403,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-14,NA,21.0475,21.58,20.65,0.321224630372415,1.52618900283841,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-15,NA,21.0948958333333,21.58,20.7,0.308012285440786,1.460127074693,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-16,NA,21.3175,21.84,20.89,0.350662530827455,1.64495147567705,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-17,NA,21.3686458333333,21.75,21.08,0.214434972558443,1.00350286223539,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-18,NA,21.2016666666667,21.63,20.87,0.275056612992447,1.29733486200352,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-19,NA,21.1836458333333,21.65,20.79,0.30796144595222,1.45376980136078,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-20,NA,21.0328125,21.46,20.75,0.256386645210131,1.21898412402112,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-21,NA,20.4948958333333,20.79,20.1,0.145037162509378,0.707674553161119,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-22,NA,20.0278125,20.48,19.63,0.290919424999613,1.45257713491982,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-23,NA,20.2630208333333,20.77,19.84,0.338697566667767,1.67150579103486,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-24,NA,20.7464583333333,21.34,20.17,0.448266788904875,2.16069066682406,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-25,NA,21.4419791666667,22.06,20.87,0.441315306284977,2.05818363526366,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-26,NA,21.4760416666667,21.92,21.13,0.251791388869382,1.17242922498233,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-27,NA,21.2707291666667,21.75,20.82,0.307534319151766,1.44580995198652,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-28,NA,20.5898958333333,21.06,20.2,0.200297120307579,0.972793266798924,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-29,NA,20.2173958333333,20.77,19.7,0.388094521291064,1.91960687959225,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-30,NA,20.165,20.6,19.75,0.280979489792779,1.39340188342563,96,"ybfmp_logger","data","shw_harbor",NA
2010-08-31,NA,20.25,20.82,19.75,0.381009738789747,1.88152957427036,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-01,NA,20.3664583333333,20.96,19.82,0.405522351039967,1.99112847409634,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-02,NA,20.79375,21.56,20.1,0.563663300020033,2.71073423514293,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-03,NA,21.254375,21.89,20.65,0.44527416155372,2.09497650038507,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-04,NA,21.3110416666667,21.87,20.75,0.381223733636456,1.78885546562813,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-05,NA,21.2358333333333,21.77,20.75,0.361632749642555,1.70293646576567,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-06,NA,20.9965625,21.46,20.58,0.298504441031938,1.42168243507449,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-07,NA,20.515625,20.87,20.17,0.226835495690739,1.10567187541563,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-08,NA,19.9441666666667,20.37,19.51,0.185391004532052,0.929550016456202,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-09,NA,19.2944791666667,19.72,18.89,0.266568327536514,1.38157824958053,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-10,NA,19.1697916666667,19.65,18.72,0.329097583245829,1.71675096406019,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-11,NA,19.3234375,19.84,18.87,0.335966251829586,1.73864640713944,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-12,NA,19.4475,19.96,19.01,0.337314471423298,1.73448757641495,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-13,NA,19.2996875,19.72,18.94,0.266570631007599,1.38121734358444,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-14,NA,19.1533333333333,19.63,18.7,0.308949550188058,1.61303280641172,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-15,NA,19.1929166666667,19.6,18.79,0.277389775801665,1.44527161045524,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-16,NA,19.34,19.84,18.87,0.356863529864524,1.84520956496652,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-17,NA,19.5792708333333,20.01,19.2,0.286129322221767,1.46138906120364,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-18,NA,19.6760416666667,20.13,19.27,0.304269545206797,1.54639612154442,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-19,NA,19.5540625,19.87,19.32,0.168770028051254,0.86309444930563,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-20,NA,19.4101041666667,19.84,19.03,0.291975106334938,1.50424286149042,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-21,NA,19.2873958333333,19.65,19.01,0.209783069868635,1.08766923062822,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-22,NA,19.0771875,19.53,18.7,0.277881849656327,1.4566185380121,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-23,NA,18.9110416666667,19.32,18.53,0.270545177340969,1.43062017476193,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-24,NA,18.8415625,19.25,18.46,0.267378415556049,1.41908833493002,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-25,NA,18.8816666666667,19.34,18.44,0.334364020560846,1.77083954750205,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-26,NA,19.1389583333333,19.6,18.72,0.32076382249961,1.67597325263493,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-27,NA,19.2845833333333,19.72,18.87,0.313425611645072,1.62526514691825,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-28,NA,19.429375,19.89,18.99,0.331826880989724,1.70786183801447,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-29,NA,19.6971875,20.2,19.27,0.343534884844703,1.74408089908624,96,"ybfmp_logger","data","shw_harbor",NA
2010-09-30,NA,19.7740625,20.25,19.34,0.313310265341595,1.5844506678463,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-01,NA,19.5642708333333,19.96,19.13,0.272388054424166,1.39227296915189,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-02,NA,19.4384375,19.89,19.03,0.292705449664262,1.50580749951874,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-03,NA,19.1058333333333,19.39,18.84,0.179763977813405,0.940885302813649,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-04,NA,18.3669791666667,18.87,18.13,0.161812886037297,0.880998908796954,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-05,NA,17.9589583333333,18.25,17.61,0.205582505740801,1.14473513399284,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-06,NA,17.8457291666667,18.18,17.51,0.228844901702196,1.28235108560118,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-07,NA,17.8308333333333,18.2,17.46,0.273329054309681,1.53290117853726,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-08,NA,17.765625,18.06,17.46,0.208669027787774,1.17456620742459,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-09,NA,17.6119791666667,17.99,17.2,0.295345007145227,1.67695523796787,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-10,NA,17.9035416666667,18.41,17.42,0.383413969398383,2.14155375811611,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-11,NA,18.2804166666667,18.7,17.87,0.300518557677844,1.64393713314983,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-12,NA,18.3286458333333,18.7,17.92,0.275797865690252,1.50473672849673,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-13,NA,18.3127083333333,18.7,17.87,0.287264701576664,1.56866311824437,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-14,NA,18.4417708333333,18.91,17.99,0.311860275027697,1.69105384643438,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-15,NA,18.6472916666667,19.08,18.22,0.287554037637108,1.54206864341126,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-16,NA,18.4817708333333,19.01,18.2,0.201342833007557,1.08941310236581,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-17,NA,17.7508333333333,18.49,17.49,0.316216670111081,1.78141873214073,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-18,NA,17.058125,17.49,16.75,0.194358932742599,1.13939212394445,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-19,NA,16.9719791666667,17.15,16.68,0.167524513786186,0.98706528060798,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-20,NA,16.8233333333333,17.11,16.53,0.165654470234799,0.984670914809586,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-21,NA,16.6310416666667,16.94,16.42,0.133538712436874,0.802948577205021,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-22,NA,16.4595833333333,16.68,16.25,0.126182129576899,0.766618006188283,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-23,NA,16.1067708333333,16.53,15.94,0.18634712821233,1.15694902560282,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-24,NA,15.5977083333333,15.94,15.44,0.16073174229895,1.03048306112672,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-25,NA,15.2404166666667,15.46,15.06,0.104043681784615,0.682682659275162,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-26,NA,14.9296875,15.18,14.67,0.152028066141541,1.0182936926278,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-27,NA,14.4004166666667,14.65,14.07,0.122774218677741,0.852574071429007,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-28,NA,13.9988541666667,14.19,13.76,0.134100275062842,0.957937510215331,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-29,NA,14.2078125,14.51,13.88,0.248516453442381,1.74915352692317,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-30,NA,14.2688541666667,14.36,14.15,0.0664572643317202,0.465750532982321,96,"ybfmp_logger","data","shw_harbor",NA
2010-10-31,NA,14.2580208333333,14.48,14,0.152063835568222,1.06651433144716,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-01,NA,14.3827083333333,14.7,14.07,0.217083438562792,1.50933630531657,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-02,NA,14.5742708333333,14.94,14.17,0.2955556579222,2.02792758074884,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-03,NA,15.0276041666667,15.44,14.63,0.306768367242046,2.04136576822073,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-04,NA,15.348125,15.7,15.01,0.256873151165072,1.6736451596861,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-05,NA,15.5445833333333,15.84,15.25,0.207891250248356,1.33738708713125,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-06,NA,15.6775,15.92,15.41,0.17492253924764,1.1157553133321,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-07,NA,15.4626041666667,15.7,15.27,0.080042683240574,0.517653316206109,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-08,NA,14.89875,15.25,14.7,0.133229125944742,0.89423022699718,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-09,NA,14.3753125,14.67,14.19,0.114266107928172,0.794877383905026,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-10,NA,13.8590625,14.17,13.64,0.133708859880437,0.964775646840735,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-11,NA,13.2226041666667,13.62,12.99,0.134792197116557,1.01940733774939,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-12,NA,12.70125,12.97,12.51,0.114829333630693,0.904078997190772,88,"ybfmp_logger","data","shw_harbor",NA
2010-11-13,NA,12.51375,12.68,12.29,0.130200250626325,1.04045750175867,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-14,NA,12.5748958333333,12.94,12.22,0.259460958595099,2.06332491365315,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-15,NA,13.1369791666667,13.62,12.7,0.323419622461258,2.46190252993543,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-16,NA,13.6283333333333,13.86,13.33,0.181459966103396,1.33149051806332,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-17,NA,13.5841666666667,13.76,13.28,0.159371572890569,1.17321567676022,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-18,NA,13.4766666666667,13.67,13.26,0.118380889875517,0.878413726506434,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-19,NA,13.2426041666667,13.47,13.14,0.0719831090079898,0.543572156216679,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-20,NA,12.6536458333333,13.14,12.2,0.253493983284423,2.00332763081331,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-21,NA,11.6484375,12.17,11.3,0.245679843549111,2.10912273469391,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-22,NA,11.0972916666667,11.3,10.91,0.10334896599352,0.931298997069288,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-23,NA,11.0294791666667,11.32,10.86,0.168056192304627,1.52370016539428,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-24,NA,10.5216666666667,10.96,10.12,0.215746765136043,2.050499906251,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-25,NA,9.82010416666667,10.1,9.63,0.106844646607923,1.08801948324129,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-26,NA,9.48458333333333,9.63,9.36,0.0725464158738414,0.764887748087771,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-27,NA,9.3959375,9.49,9.29,0.0488300624615616,0.519693351105854,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-28,NA,9.16010416666667,9.29,9.02,0.0846478126887073,0.924092249919363,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-29,NA,9.26177083333333,9.51,8.99,0.192468697614452,2.07809825008575,96,"ybfmp_logger","data","shw_harbor",NA
2010-11-30,NA,9.40489583333333,9.53,9.21,0.102289525024924,1.08761996770218,96,"ybfmp_logger","data","shw_harbor",NA
2010-12-01,NA,9.329375,9.53,9.16,0.114761193697815,1.23010591489585,96,"ybfmp_logger","data","shw_harbor",NA
2010-12-02,NA,9.09833333333333,9.14,9.06,0.0195564858896192,0.214945805711147,96,"ybfmp_logger","data","shw_harbor",NA
2010-12-03,NA,9.43229166666667,9.88,9.14,0.214453916858938,2.27361413787499,96,"ybfmp_logger","data","shw_harbor",NA
2010-12-04,NA,10.1638541666667,10.44,9.88,0.194575758709026,1.91438951718882,96,"ybfmp_logger","data","shw_harbor",NA
2010-12-05,NA,10.5951041666667,10.83,10.39,0.152246301772847,1.43694955120715,96,"ybfmp_logger","data","shw_harbor",NA
2010-12-06,NA,11.1059375,11.32,10.86,0.180866790905992,1.62855941613206,96,"ybfmp_logger","data","shw_harbor",NA
2010-12-07,NA,11.4238541666667,11.54,11.32,0.0675802803948429,0.591571630807696,96,"ybfmp_logger","data","shw_harbor",NA
2010-12-08,NA,11.4338541666667,11.49,11.32,0.0463253890071813,0.405159872882012,96,"ybfmp_logger","data","shw_harbor",NA
2010-12-09,NA,11.4725,11.57,11.42,0.0479253805959135,0.417741386758888,96,"ybfmp_logger","data","shw_harbor",NA
2010-12-10,NA,11.6153125,11.81,11.47,0.146222275824747,1.25887509117595,96,"ybfmp_logger","data","shw_harbor",NA
2010-12-11,NA,11.8639583333333,11.98,11.76,0.0838479722840115,0.706745336827673,96,"ybfmp_logger","data","shw_harbor",NA
2010-12-12,NA,11.9994791666667,12.12,11.9,0.078356402911268,0.652998366203544,96,"ybfmp_logger","data","shw_harbor",NA
